Station Name,Latitude (deg),Longitude (deg),Elevation (ft),Year,Month,Day,Max Temp (F),Min Temp (F),Rainfall (in),Corn GDD (F),Corn AGDD (F),Delta GDD (5yr)
Hettinger,46.011,-102.64299999999999,2758,2017,8,4,80.47399999999999,50.702,0.0,16.0,1409.0,139.0
Hettinger,46.011,-102.64299999999999,2758,2017,8,5,72.14,53.492,0.09,13.0,1422.0,134.0
Hettinger,46.011,-102.64299999999999,2758,2017,8,6,69.602,49.352,0.65,10.0,1432.0,125.0
Hettinger,46.011,-102.64299999999999,2758,2017,8,7,76.49600000000001,44.593,0.0,13.0,1445.0,118.0
Hettinger,46.011,-102.64299999999999,2758,2017,8,8,84.21799999999999,57.163999999999994,0.05,21.0,1466.0,120.0
Hettinger,46.011,-102.64299999999999,2758,2017,8,9,75.02,50.666000000000004,0.0,13.0,1479.0,115.0
Hettinger,46.011,-102.64299999999999,2758,2017,8,10,74.408,48.308,0.0,12.0,1491.0,109.0
Hettinger,46.011,-102.64299999999999,2758,2017,8,11,82.382,53.942,0.0,18.0,1509.0,110.0
Hettinger,46.011,-102.64299999999999,2758,2017,8,12,78.404,55.61600000000001,0.02,17.0,1526.0,107.0
Hettinger,46.011,-102.64299999999999,2758,2017,8,13,75.092,49.442,0.0,13.0,1539.0,100.0
Hettinger,46.011,-102.64299999999999,2758,2017,8,14,72.28399999999999,45.772,0.05,11.0,1550.0,91.0
Hettinger,46.011,-102.64299999999999,2758,2017,8,15,71.618,59.431999999999995,0.871,16.0,1566.0,89.0
Hettinger,46.011,-102.64299999999999,2758,2017,8,16,79.862,53.888000000000005,0.01,17.0,1583.0,90.0
Hettinger,46.011,-102.64299999999999,2758,2017,8,17,87.134,58.028,0.0,22.0,1605.0,93.0
Hettinger,46.011,-102.64299999999999,2758,2017,8,18,86.666,53.492,0.0,20.0,1625.0,98.0
Hettinger,46.011,-102.64299999999999,2758,2017,8,19,90.536,58.658,0.0,22.0,1647.0,106.0
Hettinger,46.011,-102.64299999999999,2758,2017,8,20,73.688,56.336000000000006,0.0,15.0,1662.0,104.0
Hettinger,46.011,-102.64299999999999,2758,2017,8,21,78.404,47.983999999999995,0.0,14.0,1676.0,100.0
Hettinger,46.011,-102.64299999999999,2758,2017,8,22,82.00399999999999,40.86,0.0,16.0,1692.0,99.0
Hettinger,46.011,-102.64299999999999,2758,2017,8,23,86.666,54.464,0.0,20.0,1712.0,103.0
Hettinger,46.011,-102.64299999999999,2758,2017,8,24,87.89,50.18,0.0,18.0,1730.0,104.0
Hettinger,46.011,-102.64299999999999,2758,2017,8,25,79.808,58.19,0.0,19.0,1749.0,110.0
Hettinger,46.011,-102.64299999999999,2758,2017,8,26,82.814,54.284,0.0,19.0,1768.0,113.0
Hettinger,46.011,-102.64299999999999,2758,2017,8,27,88.50200000000001,48.65,0.0,18.0,1786.0,112.0
Hettinger,46.011,-102.64299999999999,2758,2017,8,28,93.038,56.93,0.0,21.0,1807.0,114.0
Hettinger,46.011,-102.64299999999999,2758,2017,8,29,94.74799999999999,49.172,0.0,18.0,1825.0,111.0
Hettinger,46.011,-102.64299999999999,2758,2017,8,30,84.2,51.857,0.0,18.0,1843.0,109.0
Hettinger,46.011,-102.64299999999999,2758,2017,8,31,87.728,58.856,0.0,22.0,1865.0,113.0
Hettinger,46.011,-102.64299999999999,2758,2017,9,1,84.884,53.69,0.0,19.0,1884.0,113.0
Hettinger,46.011,-102.64299999999999,2758,2017,9,2,89.348,46.994,0.0,18.0,1902.0,112.0
Hettinger,46.011,-102.64299999999999,2758,2017,9,3,92.444,48.254,0.0,18.0,1920.0,110.0
Hettinger,46.011,-102.64299999999999,2758,2017,9,4,71.294,40.357,0.0,11.0,1931.0,104.0
Hettinger,46.011,-102.64299999999999,2758,2017,9,5,71.006,35.559,0.0,11.0,1942.0,99.0
Hettinger,46.011,-102.64299999999999,2758,2017,9,6,79.916,35.336999999999996,0.0,15.0,1957.0,100.0
Hettinger,46.011,-102.64299999999999,2758,2017,9,7,86.054,37.969,0.0,18.0,1975.0,103.0
Hettinger,46.011,-102.64299999999999,2758,2017,9,8,84.038,44.031000000000006,0.0,17.0,1992.0,105.0
Hettinger,46.011,-102.64299999999999,2758,2017,9,9,88.322,55.67,0.0,21.0,2013.0,114.0
Hettinger,46.011,-102.64299999999999,2758,2017,9,10,93.38,51.476000000000006,0.0,19.0,2032.0,121.0
Hettinger,46.011,-102.64299999999999,2758,2017,9,11,88.50200000000001,58.478,0.0,22.0,2054.0,131.0
Hettinger,46.011,-102.64299999999999,2758,2017,9,12,96.98,51.242,0.0,19.0,2073.0,141.0
Hettinger,46.011,-102.64299999999999,2758,2017,9,13,89.186,42.06399999999999,0.03,18.0,2091.0,147.0
Hettinger,46.011,-102.64299999999999,2758,2017,9,14,73.238,51.17,0.11,12.0,2103.0,148.0
Hettinger,46.011,-102.64299999999999,2758,2017,9,15,52.196000000000005,41.977,0.991,1.0,2104.0,136.0
Hettinger,46.011,-102.64299999999999,2758,2017,9,16,46.724,40.402,0.05,0.0,2104.0,125.0
Hettinger,46.011,-102.64299999999999,2758,2017,9,17,62.996,33.111,0.0,6.0,2110.0,119.0
Hettinger,46.011,-102.64299999999999,2758,2017,9,18,77.09,33.525999999999996,0.0,14.0,2124.0,119.0
Hettinger,46.011,-102.64299999999999,2758,2017,9,19,66.02,41.218,0.07,8.0,2132.0,116.0
Hettinger,46.011,-102.64299999999999,2758,2017,9,20,69.314,37.614000000000004,0.01,10.0,2142.0,113.0
Hettinger,46.011,-102.64299999999999,2758,2017,9,21,71.888,50.126000000000005,0.0,11.0,2153.0,111.0
Hettinger,46.011,-102.64299999999999,2758,2017,9,22,52.106,42.922,0.02,1.0,2154.0,102.0
Hettinger,46.011,-102.64299999999999,2758,2017,9,23,47.588,42.658,0.4,0.0,2154.0,91.0
Hettinger,46.011,-102.64299999999999,2758,2017,9,24,48.163999999999994,43.093,0.09,0.0,2154.0,77.0
Hettinger,46.011,-102.64299999999999,2758,2017,9,25,49.873999999999995,41.457,0.04,0.0,2154.0,64.0
Hettinger,46.011,-102.64299999999999,2758,2017,9,26,57.614,36.666,0.08,4.0,2158.0,54.0
Hettinger,46.011,-102.64299999999999,2758,2017,9,27,72.30199999999999,37.656,0.0,11.0,2169.0,52.0
Hettinger,46.011,-102.64299999999999,2758,2017,9,28,74.60600000000001,41.135,0.0,12.0,2181.0,55.0
Hettinger,46.011,-102.64299999999999,2758,2017,9,29,67.28,44.763999999999996,0.0,9.0,2190.0,53.0
Hettinger,46.011,-102.64299999999999,2758,2017,9,30,77.594,48.974,0.0,14.0,2204.0,56.0
Hillsboro,47.353,-96.92200000000001,886,2017,5,15,80.366,53.438,0.0,,,
Hillsboro,47.353,-96.92200000000001,886,2017,5,16,65.786,51.278,0.0,9.0,9.0,-1.0
Hillsboro,47.353,-96.92200000000001,886,2017,5,17,58.891999999999996,46.61600000000001,0.0,4.0,13.0,-10.0
Hillsboro,47.353,-96.92200000000001,886,2017,5,18,63.806000000000004,39.992,0.0,7.0,20.0,-16.0
Hillsboro,47.353,-96.92200000000001,886,2017,5,19,63.644,35.229,0.0,7.0,27.0,-18.0
Hillsboro,47.353,-96.92200000000001,886,2017,5,20,52.916000000000004,40.775,0.3,1.0,28.0,-27.0
Hillsboro,47.353,-96.92200000000001,886,2017,5,21,54.158,37.728,0.05,2.0,30.0,-35.0
Hillsboro,47.353,-96.92200000000001,886,2017,5,22,57.56,40.163000000000004,0.0,4.0,34.0,-46.0
Hillsboro,47.353,-96.92200000000001,886,2017,5,23,57.902,39.564,0.01,4.0,38.0,-57.0
Hillsboro,47.353,-96.92200000000001,886,2017,5,24,67.874,35.532,0.0,9.0,47.0,-62.0
Hillsboro,47.353,-96.92200000000001,886,2017,5,25,69.764,47.461999999999996,0.0,10.0,57.0,-65.0
Hillsboro,47.353,-96.92200000000001,886,2017,5,26,71.42,44.56,0.0,11.0,68.0,-67.0
Hillsboro,47.353,-96.92200000000001,886,2017,5,27,79.718,44.467,0.0,15.0,83.0,-67.0
Hillsboro,47.353,-96.92200000000001,886,2017,5,28,69.044,44.841,0.1,10.0,93.0,-73.0
Hillsboro,47.353,-96.92200000000001,886,2017,5,29,60.26,47.803999999999995,0.05,5.0,98.0,-81.0
Hillsboro,47.353,-96.92200000000001,886,2017,5,30,66.38,44.328,0.0,8.0,106.0,-87.0
Hillsboro,47.353,-96.92200000000001,886,2017,5,31,77.972,44.336999999999996,0.0,14.0,120.0,-84.0
Hillsboro,47.353,-96.92200000000001,886,2017,6,1,84.074,45.63,0.0,17.0,137.0,-77.0
Hillsboro,47.353,-96.92200000000001,886,2017,6,2,94.676,56.57,0.03,21.0,158.0,-69.0
Hillsboro,47.353,-96.92200000000001,886,2017,6,3,89.744,55.43600000000001,0.0,21.0,179.0,-60.0
Hillsboro,47.353,-96.92200000000001,886,2017,6,4,85.02799999999999,50.611999999999995,0.0,18.0,197.0,-56.0
Hillsboro,47.353,-96.92200000000001,886,2017,6,5,85.586,53.096000000000004,0.0,19.0,216.0,-53.0
Hillsboro,47.353,-96.92200000000001,886,2017,6,6,90.75200000000001,56.732,0.0,21.0,237.0,-45.0
Hillsboro,47.353,-96.92200000000001,886,2017,6,7,82.292,59.036,0.14,21.0,258.0,-41.0
Hillsboro,47.353,-96.92200000000001,886,2017,6,8,82.274,54.373999999999995,0.0,18.0,276.0,-40.0
Hillsboro,47.353,-96.92200000000001,886,2017,6,9,87.87200000000001,52.754,0.0,19.0,295.0,-39.0
Hillsboro,47.353,-96.92200000000001,886,2017,6,10,83.39,63.284,0.0,23.0,318.0,-32.0
Hillsboro,47.353,-96.92200000000001,886,2017,6,11,84.77600000000001,54.41,0.18,20.0,338.0,-27.0
Hillsboro,47.353,-96.92200000000001,886,2017,6,12,79.25,48.65,0.0,15.0,353.0,-28.0
Hillsboro,47.353,-96.92200000000001,886,2017,6,13,75.2,58.1,0.841,17.0,370.0,-27.0
Hillsboro,47.353,-96.92200000000001,886,2017,6,14,80.348,59.396,0.0,20.0,390.0,-24.0
Hillsboro,47.353,-96.92200000000001,886,2017,6,15,77.0,57.758,0.0,17.0,407.0,-23.0
Hillsboro,47.353,-96.92200000000001,886,2017,6,16,81.05,54.986000000000004,0.0,18.0,425.0,-19.0
Hillsboro,47.353,-96.92200000000001,886,2017,6,17,72.968,52.448,0.3,13.0,438.0,-23.0
Hillsboro,47.353,-96.92200000000001,886,2017,6,18,70.988,52.826,0.05,12.0,450.0,-29.0
Hillsboro,47.353,-96.92200000000001,886,2017,6,19,74.93,49.262,0.03,12.0,462.0,-35.0
Hillsboro,47.353,-96.92200000000001,886,2017,6,20,73.112,49.153999999999996,0.01,12.0,474.0,-40.0
Hillsboro,47.353,-96.92200000000001,886,2017,6,21,86.82799999999999,50.93600000000001,0.0,18.0,492.0,-40.0
Hillsboro,47.353,-96.92200000000001,886,2017,6,22,80.456,50.18,0.0,15.0,507.0,-43.0
Hillsboro,47.353,-96.92200000000001,886,2017,6,23,69.67399999999999,46.123000000000005,0.0,10.0,517.0,-51.0
Hillsboro,47.353,-96.92200000000001,886,2017,6,24,61.376000000000005,43.383,0.02,6.0,523.0,-63.0
Hillsboro,47.353,-96.92200000000001,886,2017,6,25,69.422,42.762,0.0,10.0,533.0,-73.0
Hillsboro,47.353,-96.92200000000001,886,2017,6,26,75.848,39.614000000000004,0.0,13.0,546.0,-81.0
Hillsboro,47.353,-96.92200000000001,886,2017,6,27,78.692,44.895,0.0,14.0,560.0,-87.0
Hillsboro,47.353,-96.92200000000001,886,2017,6,28,69.08,59.558,1.281,14.0,574.0,-92.0
Hillsboro,47.353,-96.92200000000001,886,2017,6,29,74.91199999999999,60.152,0.0,18.0,592.0,-94.0
Hillsboro,47.353,-96.92200000000001,886,2017,6,30,70.934,52.483999999999995,0.0,12.0,604.0,-99.0
Hillsboro,47.353,-96.92200000000001,886,2017,7,1,75.11,50.378,0.01,13.0,617.0,-103.0
Hillsboro,47.353,-96.92200000000001,886,2017,7,2,74.642,45.84,0.0,12.0,629.0,-110.0
Hillsboro,47.353,-96.92200000000001,886,2017,7,3,82.976,54.464,0.0,19.0,648.0,-112.0
Hillsboro,47.353,-96.92200000000001,886,2017,7,4,93.29,59.306000000000004,0.21,23.0,671.0,-112.0
Hillsboro,47.353,-96.92200000000001,886,2017,7,5,89.006,64.112,0.1,25.0,696.0,-108.0
Hillsboro,47.353,-96.92200000000001,886,2017,7,6,81.518,60.458,0.19,21.0,717.0,-106.0
Hillsboro,47.353,-96.92200000000001,886,2017,7,7,77.702,56.012,0.0,17.0,734.0,-108.0
Hillsboro,47.353,-96.92200000000001,886,2017,7,8,86.414,52.754,0.0,19.0,753.0,-107.0
Hillsboro,47.353,-96.92200000000001,886,2017,7,9,83.984,65.012,0.07,24.0,777.0,-100.0
Hillsboro,47.353,-96.92200000000001,886,2017,7,10,83.93,57.668,0.0,21.0,798.0,-100.0
Hillsboro,47.353,-96.92200000000001,886,2017,7,11,87.368,62.096000000000004,0.27,24.0,822.0,-98.0
Hillsboro,47.353,-96.92200000000001,886,2017,7,12,69.656,58.028,0.0,14.0,836.0,-107.0
Hillsboro,47.353,-96.92200000000001,886,2017,7,13,71.24,51.458,0.0,11.0,847.0,-116.0
Hillsboro,47.353,-96.92200000000001,886,2017,7,14,81.32,48.163999999999994,0.0,16.0,863.0,-118.0
Hillsboro,47.353,-96.92200000000001,886,2017,7,15,78.404,55.742,0.0,17.0,880.0,-121.0
Hillsboro,47.353,-96.92200000000001,886,2017,7,16,83.66,50.126000000000005,0.0,17.0,897.0,-125.0
Hillsboro,47.353,-96.92200000000001,886,2017,7,17,88.82600000000001,63.77,0.06,25.0,922.0,-122.0
Hillsboro,47.353,-96.92200000000001,886,2017,7,18,80.99600000000001,60.062,0.04,21.0,943.0,-123.0
Hillsboro,47.353,-96.92200000000001,886,2017,7,19,83.48,52.483999999999995,0.0,18.0,961.0,-126.0
Hillsboro,47.353,-96.92200000000001,886,2017,7,20,86.414,53.942,0.0,20.0,981.0,-128.0
Hillsboro,47.353,-96.92200000000001,886,2017,7,21,87.33200000000001,63.716,0.12,25.0,1006.0,-124.0
Hillsboro,47.353,-96.92200000000001,886,2017,7,22,79.934,58.802,0.28,19.0,1025.0,-125.0
Hillsboro,47.353,-96.92200000000001,886,2017,7,23,76.85600000000001,57.452,0.0,17.0,1042.0,-128.0
Hillsboro,47.353,-96.92200000000001,886,2017,7,24,79.16,56.678000000000004,0.0,18.0,1060.0,-130.0
Hillsboro,47.353,-96.92200000000001,886,2017,7,25,81.33800000000001,60.026,0.0,21.0,1081.0,-129.0
Hillsboro,47.353,-96.92200000000001,886,2017,7,26,80.186,57.074,0.0,19.0,1100.0,-128.0
Hillsboro,47.353,-96.92200000000001,886,2017,7,27,83.28200000000001,51.89,0.0,18.0,1118.0,-127.0
Hillsboro,47.353,-96.92200000000001,886,2017,7,28,85.73,54.373999999999995,0.0,20.0,1138.0,-124.0
Hillsboro,47.353,-96.92200000000001,886,2017,7,29,87.08,59.053999999999995,0.0,23.0,1161.0,-119.0
Hillsboro,47.353,-96.92200000000001,886,2017,7,30,88.35799999999999,60.836000000000006,0.0,23.0,1184.0,-115.0
Hillsboro,47.353,-96.92200000000001,886,2017,7,31,87.458,62.87,0.23,24.0,1208.0,-109.0
Hillsboro,47.353,-96.92200000000001,886,2017,8,1,80.402,59.684,0.0,20.0,1228.0,-110.0
Hillsboro,47.353,-96.92200000000001,886,2017,8,2,75.848,53.348,0.32,15.0,1243.0,-112.0
Hillsboro,47.353,-96.92200000000001,886,2017,8,3,71.762,52.574,0.03,12.0,1255.0,-118.0
Hillsboro,47.353,-96.92200000000001,886,2017,8,4,78.656,46.472,0.0,14.0,1269.0,-118.0
Hillsboro,47.353,-96.92200000000001,886,2017,8,5,79.538,50.431999999999995,0.0,15.0,1284.0,-119.0
Hillsboro,47.353,-96.92200000000001,886,2017,8,6,78.314,49.82,0.0,14.0,1298.0,-122.0
Hillsboro,47.353,-96.92200000000001,886,2017,8,7,80.834,46.61600000000001,0.0,15.0,1313.0,-124.0
Hillsboro,47.353,-96.92200000000001,886,2017,8,8,84.00200000000001,49.873999999999995,0.0,17.0,1330.0,-127.0
Hillsboro,47.353,-96.92200000000001,886,2017,8,9,77.54,59.162,0.0,18.0,1348.0,-126.0
Hillsboro,47.353,-96.92200000000001,886,2017,8,10,78.22399999999999,53.744,0.0,16.0,1364.0,-126.0
Hillsboro,47.353,-96.92200000000001,886,2017,8,11,79.718,46.61600000000001,0.0,15.0,1379.0,-127.0
Hillsboro,47.353,-96.92200000000001,886,2017,8,12,78.134,44.94,0.0,14.0,1393.0,-131.0
Hillsboro,47.353,-96.92200000000001,886,2017,8,13,70.232,57.254,0.1,14.0,1407.0,-135.0
Hillsboro,47.353,-96.92200000000001,886,2017,8,14,79.75399999999999,50.684,0.0,15.0,1422.0,-139.0
Hillsboro,47.353,-96.92200000000001,886,2017,8,15,73.562,48.038000000000004,0.0,12.0,1434.0,-148.0
Hillsboro,47.353,-96.92200000000001,886,2017,8,16,67.874,62.56399999999999,0.04,15.0,1449.0,-151.0
Hillsboro,47.353,-96.92200000000001,886,2017,8,17,77.702,55.63399999999999,0.0,17.0,1466.0,-151.0
Hillsboro,47.353,-96.92200000000001,886,2017,8,18,80.744,53.438,0.0,17.0,1483.0,-152.0
Hillsboro,47.353,-96.92200000000001,886,2017,8,19,82.796,51.548,0.0,17.0,1500.0,-152.0
Hillsboro,47.353,-96.92200000000001,886,2017,8,20,77.19800000000001,50.162,0.0,14.0,1514.0,-156.0
Hillsboro,47.353,-96.92200000000001,886,2017,8,21,75.668,51.206,0.0,13.0,1527.0,-161.0
Hillsboro,47.353,-96.92200000000001,886,2017,8,22,76.406,46.958,0.0,13.0,1540.0,-165.0
Hillsboro,47.353,-96.92200000000001,886,2017,8,23,78.22399999999999,41.696999999999996,0.1,14.0,1554.0,-169.0
Hillsboro,47.353,-96.92200000000001,886,2017,8,24,76.604,49.838,0.0,13.0,1567.0,-175.0
Hillsboro,47.353,-96.92200000000001,886,2017,8,25,70.268,54.302,0.0,12.0,1579.0,-178.0
Hillsboro,47.353,-96.92200000000001,886,2017,8,26,69.764,53.528,0.02,12.0,1591.0,-181.0
Hillsboro,47.353,-96.92200000000001,886,2017,8,27,75.164,49.478,0.0,13.0,1604.0,-185.0
Hillsboro,47.353,-96.92200000000001,886,2017,8,28,87.33200000000001,45.113,0.0,18.0,1622.0,-188.0
Hillsboro,47.353,-96.92200000000001,886,2017,8,29,87.87200000000001,54.806000000000004,0.0,20.0,1642.0,-189.0
Hillsboro,47.353,-96.92200000000001,886,2017,8,30,82.634,54.644,0.0,19.0,1661.0,-189.0
Hillsboro,47.353,-96.92200000000001,886,2017,8,31,75.956,48.614,0.0,13.0,1674.0,-193.0
Hillsboro,47.353,-96.92200000000001,886,2017,9,1,67.964,58.802,0.07,13.0,1687.0,-197.0
Hillsboro,47.353,-96.92200000000001,886,2017,9,2,81.35600000000001,50.738,0.0,16.0,1703.0,-198.0
Hillsboro,47.353,-96.92200000000001,886,2017,9,3,90.932,50.0,0.0,18.0,1721.0,-200.0
Hillsboro,47.353,-96.92200000000001,886,2017,9,4,72.59,41.842,0.01,11.0,1732.0,-207.0
Hillsboro,47.353,-96.92200000000001,886,2017,9,5,68.738,39.225,0.0,9.0,1741.0,-214.0
Hillsboro,47.353,-96.92200000000001,886,2017,9,6,71.096,34.167,0.0,11.0,1752.0,-218.0
Hillsboro,47.353,-96.92200000000001,886,2017,9,7,85.02799999999999,41.498999999999995,0.0,18.0,1770.0,-214.0
Hillsboro,47.353,-96.92200000000001,886,2017,9,8,72.104,37.946999999999996,0.0,11.0,1781.0,-217.0
Hillsboro,47.353,-96.92200000000001,886,2017,9,9,79.25,44.253,0.0,15.0,1796.0,-212.0
Hillsboro,47.353,-96.92200000000001,886,2017,9,10,85.37,57.02,0.0,21.0,1817.0,-203.0
Hillsboro,47.353,-96.92200000000001,886,2017,9,11,82.274,48.146,0.0,16.0,1833.0,-199.0
Hillsboro,47.353,-96.92200000000001,886,2017,9,12,92.354,51.368,0.0,19.0,1852.0,-189.0
Hillsboro,47.353,-96.92200000000001,886,2017,9,13,81.59,56.894,0.0,19.0,1871.0,-181.0
Hillsboro,47.353,-96.92200000000001,886,2017,9,14,65.102,53.222,0.11,9.0,1880.0,-182.0
Hillsboro,47.353,-96.92200000000001,886,2017,9,15,58.766000000000005,50.018,0.45,4.0,1884.0,-192.0
Hillsboro,47.353,-96.92200000000001,886,2017,9,16,54.032,45.097,0.02,2.0,1886.0,-202.0
Hillsboro,47.353,-96.92200000000001,886,2017,9,17,63.032,42.152,0.0,7.0,1893.0,-204.0
Hillsboro,47.353,-96.92200000000001,886,2017,9,18,73.148,43.27,0.0,12.0,1905.0,-203.0
Hillsboro,47.353,-96.92200000000001,886,2017,9,19,77.684,58.838,4.255,18.0,1923.0,-199.0
Hillsboro,47.353,-96.92200000000001,886,2017,9,20,72.536,50.018,0.0,11.0,1934.0,-197.0
Hillsboro,47.353,-96.92200000000001,886,2017,9,21,81.71600000000001,49.532,0.0,16.0,1950.0,-192.0
Hillsboro,47.353,-96.92200000000001,886,2017,9,22,82.07600000000001,54.626000000000005,0.0,18.0,1968.0,-184.0
Hillsboro,47.353,-96.92200000000001,886,2017,9,23,60.926,50.684,0.09,6.0,1974.0,-189.0
Hillsboro,47.353,-96.92200000000001,886,2017,9,24,55.76,50.036,0.73,3.0,1977.0,-200.0
Hillsboro,47.353,-96.92200000000001,886,2017,9,25,52.754,47.768,0.0,1.0,1978.0,-212.0
Hillsboro,47.353,-96.92200000000001,886,2017,9,26,55.076,39.051,0.55,3.0,1981.0,-224.0
Hillsboro,47.353,-96.92200000000001,886,2017,9,27,73.472,41.826,0.0,12.0,1993.0,-225.0
Hillsboro,47.353,-96.92200000000001,886,2017,9,28,69.152,41.842,0.0,10.0,2003.0,-224.0
Hillsboro,47.353,-96.92200000000001,886,2017,9,29,62.69,33.379,0.0,6.0,2009.0,-229.0
Hillsboro,47.353,-96.92200000000001,886,2017,9,30,69.098,41.205,0.0,10.0,2019.0,-231.0
Hofflund,48.1647,-103.1086,1937,2017,5,15,69.53,37.785,0.16,,,
Hofflund,48.1647,-103.1086,1937,2017,5,16,66.956,43.018,0.0,8.0,8.0,-1.0
Hofflund,48.1647,-103.1086,1937,2017,5,17,58.478,39.371,0.0,4.0,12.0,-6.0
Hofflund,48.1647,-103.1086,1937,2017,5,18,57.668,28.288,0.0,4.0,16.0,-12.0
Hofflund,48.1647,-103.1086,1937,2017,5,19,59.72,28.04,0.0,5.0,21.0,-16.0
Hofflund,48.1647,-103.1086,1937,2017,5,20,63.986000000000004,31.956999999999997,0.0,7.0,28.0,-17.0
Hofflund,48.1647,-103.1086,1937,2017,5,21,72.752,33.486999999999995,0.0,11.0,39.0,-18.0
Hofflund,48.1647,-103.1086,1937,2017,5,22,66.362,41.293,0.0,8.0,47.0,-24.0
Hofflund,48.1647,-103.1086,1937,2017,5,23,69.332,34.524,0.0,10.0,57.0,-27.0
Hofflund,48.1647,-103.1086,1937,2017,5,24,75.902,49.73,0.21,13.0,70.0,-24.0
Hofflund,48.1647,-103.1086,1937,2017,5,25,63.32,48.038000000000004,0.0,7.0,77.0,-26.0
Hofflund,48.1647,-103.1086,1937,2017,5,26,69.836,47.894,0.0,10.0,87.0,-26.0
Hofflund,48.1647,-103.1086,1937,2017,5,27,74.12,43.43899999999999,0.0,12.0,99.0,-25.0
Hofflund,48.1647,-103.1086,1937,2017,5,28,72.41,45.888999999999996,0.0,11.0,110.0,-24.0
Hofflund,48.1647,-103.1086,1937,2017,5,29,67.78399999999999,41.482,0.0,9.0,119.0,-26.0
Hofflund,48.1647,-103.1086,1937,2017,5,30,67.694,34.948,0.0,9.0,128.0,-24.0
Hofflund,48.1647,-103.1086,1937,2017,5,31,76.604,33.163000000000004,0.0,13.0,141.0,-18.0
Hofflund,48.1647,-103.1086,1937,2017,6,1,90.662,46.868,0.0,18.0,159.0,-12.0
Hofflund,48.1647,-103.1086,1937,2017,6,2,87.044,56.192,0.0,21.0,180.0,-2.0
Hofflund,48.1647,-103.1086,1937,2017,6,3,83.624,49.64,0.0,17.0,197.0,4.0
Hofflund,48.1647,-103.1086,1937,2017,6,4,89.564,42.93,0.0,18.0,215.0,10.0
Hofflund,48.1647,-103.1086,1937,2017,6,5,89.294,59.72,0.08,23.0,238.0,17.0
Hofflund,48.1647,-103.1086,1937,2017,6,6,76.442,49.964,0.01,13.0,251.0,16.0
Hofflund,48.1647,-103.1086,1937,2017,6,7,77.936,49.19,0.0,14.0,265.0,17.0
Hofflund,48.1647,-103.1086,1937,2017,6,8,79.484,47.696000000000005,0.0,15.0,280.0,17.0
Hofflund,48.1647,-103.1086,1937,2017,6,9,87.99799999999999,63.356,0.0,25.0,305.0,25.0
Hofflund,48.1647,-103.1086,1937,2017,6,10,80.006,56.372,0.12,18.0,323.0,29.0
Hofflund,48.1647,-103.1086,1937,2017,6,11,78.188,52.736000000000004,0.0,15.0,338.0,33.0
Hofflund,48.1647,-103.1086,1937,2017,6,12,79.142,43.911,0.0,15.0,353.0,33.0
Hofflund,48.1647,-103.1086,1937,2017,6,13,70.10600000000001,58.262,0.05,14.0,367.0,32.0
Hofflund,48.1647,-103.1086,1937,2017,6,14,63.788000000000004,53.906000000000006,0.691,9.0,376.0,27.0
Hofflund,48.1647,-103.1086,1937,2017,6,15,77.594,54.032,0.0,16.0,392.0,31.0
Hofflund,48.1647,-103.1086,1937,2017,6,16,73.472,49.19,0.13,12.0,404.0,30.0
Hofflund,48.1647,-103.1086,1937,2017,6,17,65.066,47.606,0.08,8.0,412.0,22.0
Hofflund,48.1647,-103.1086,1937,2017,6,18,75.434,47.426,0.02,13.0,425.0,21.0
Hofflund,48.1647,-103.1086,1937,2017,6,19,78.44,48.02,0.0,14.0,439.0,19.0
Hofflund,48.1647,-103.1086,1937,2017,6,20,74.66,45.801,0.0,12.0,451.0,17.0
Hofflund,48.1647,-103.1086,1937,2017,6,21,77.306,56.408,0.02,17.0,468.0,19.0
Hofflund,48.1647,-103.1086,1937,2017,6,22,69.872,51.98,0.04,11.0,479.0,17.0
Hofflund,48.1647,-103.1086,1937,2017,6,23,64.976,44.856,0.0,7.0,486.0,8.0
Hofflund,48.1647,-103.1086,1937,2017,6,24,65.822,39.711,0.0,8.0,494.0,1.0
Hofflund,48.1647,-103.1086,1937,2017,6,25,71.024,41.801,0.02,11.0,505.0,-3.0
Hofflund,48.1647,-103.1086,1937,2017,6,26,80.312,40.888000000000005,0.0,15.0,520.0,-7.0
Hofflund,48.1647,-103.1086,1937,2017,6,27,86.57600000000001,60.35,0.0,23.0,543.0,-3.0
Hofflund,48.1647,-103.1086,1937,2017,6,28,79.82600000000001,51.71,0.0,16.0,559.0,-3.0
Hofflund,48.1647,-103.1086,1937,2017,6,29,80.564,48.488,0.03,15.0,574.0,-7.0
Hofflund,48.1647,-103.1086,1937,2017,6,30,76.028,42.415,0.0,13.0,587.0,-9.0
Hofflund,48.1647,-103.1086,1937,2017,7,1,79.484,57.92,0.0,19.0,606.0,-6.0
Hofflund,48.1647,-103.1086,1937,2017,7,2,80.204,51.08,0.0,16.0,622.0,-10.0
Hofflund,48.1647,-103.1086,1937,2017,7,3,94.42399999999999,54.032,0.0,20.0,642.0,-10.0
Hofflund,48.1647,-103.1086,1937,2017,7,4,91.238,57.146,0.0,22.0,664.0,-9.0
Hofflund,48.1647,-103.1086,1937,2017,7,5,94.62200000000001,59.378,0.0,23.0,687.0,-3.0
Hofflund,48.1647,-103.1086,1937,2017,7,6,84.524,60.512,0.0,23.0,710.0,3.0
